Timestamp,From Bank,From Account,To Bank,To Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Conversion
2022/09/04 15:32,0111141,80807F270,0111764,807DD0FB0,9884.38,US Dollar,8797.098199999999,US Dollar,ACH,1,0.89
2022/09/05 15:45,0013649,80E6CA8D0,0111764,807DD0FB0,4705.67,US Dollar,4188.0463,US Dollar,ACH,1,0.89
2022/09/05 16:34,0116,80E97FA80,0111764,807DD0FB0,190.93,US Dollar,169.92770000000002,US Dollar,ACH,1,0.89
2022/09/06 16:36,011107,801A5B470,0111764,807DD0FB0,19195.0,US Dollar,17083.55,US Dollar,ACH,1,0.89
2022/09/07 01:41,0013154,805DAB3C0,0111764,807DD0FB0,16820.79,US Dollar,14970.503100000002,US Dollar,ACH,1,0.89
2022/09/07 10:04,01292,80061BB00,0111764,807DD0FB0,12285.54,US Dollar,10934.1306,US Dollar,ACH,1,0.89
2022/09/07 12:17,0013649,80EF49640,0111764,807DD0FB0,3570.76,US Dollar,3177.9764000000005,US Dollar,ACH,1,0.89
2022/09/03 16:54,0050202,812D129C0,0222,812D127D0,67178.53,Saudi Riyal,16122.847199999998,Saudi Riyal,ACH,1,0.24
2022/09/06 13:15,0222,812D127D0,0050202,812D129C0,61879.15,Saudi Riyal,14850.996,Saudi Riyal,ACH,1,0.24
2022/09/03 17:21,015,803A52250,019535,80B18E250,1161.0,US Dollar,1033.29,US Dollar,ACH,1,0.89
2022/09/05 19:45,0137888,80DFCA010,019535,80B18E250,1316.39,US Dollar,1171.5871000000002,US Dollar,ACH,1,0.89
2022/09/06 08:40,025866,802C6C120,019535,80B18E250,3405.82,US Dollar,3031.1798000000003,US Dollar,ACH,1,0.89
2022/09/06 12:52,011974,801998AE0,019535,80B18E250,4109.34,US Dollar,3657.3126,US Dollar,ACH,1,0.89
2022/09/07 06:05,0028237,80AD1C820,019535,80B18E250,10003.75,US Dollar,8903.3375,US Dollar,ACH,1,0.89
2022/09/03 17:35,001655,801514540,0116,80E5B7A20,11871.8,Swiss Franc,12702.826,Swiss Franc,ACH,1,1.07
2022/09/04 01:59,0116,80E5B7A20,0127142,80DE5F6D0,12621.82,US Dollar,11233.4198,US Dollar,ACH,1,0.89
2022/09/04 05:48,0127142,80DE5F6D0,0043818,8105FFAD0,42623.88,Shekel,10655.97,Shekel,ACH,1,0.25
2022/09/05 04:38,0043818,8105FFAD0,00513,80D2EC1E0,12621.82,US Dollar,11233.4198,US Dollar,ACH,1,0.89
2022/09/05 10:07,00513,80D2EC1E0,0020861,80C8C6C40,10771.46,Euro,10771.46,Euro,ACH,1,1.0
2022/09/06 08:54,0020861,80C8C6C40,0042051,80FF1F660,12621.82,US Dollar,11233.4198,US Dollar,ACH,1,0.89
2022/09/03 19:07,0020898,80D0C4F20,001124,800852F80,2964.49,US Dollar,2638.3961,US Dollar,ACH,1,0.89
2022/09/05 09:13,0235509,80CFD1370,001124,800852F80,17555.36,US Dollar,15624.270400000001,US Dollar,ACH,1,0.89
2022/09/07 09:15,016941,802D07110,001124,800852F80,1360.03,US Dollar,1210.4267,US Dollar,ACH,1,0.89
2022/09/03 19:30,0012979,80D9A9270,027,80C771F80,337462.77,Mexican Peso,15523.28742,Mexican Peso,ACH,1,0.046
2022/09/05 12:41,027,80C771F80,0140257,80F0169B0,126134.94,Yuan,15136.192799999999,Yuan,ACH,1,0.12
2022/09/03 21:27,0012979,80D9A9270,0024941,809DC9020,22406.35,Canadian Dollar,14340.063999999998,Canadian Dollar,ACH,1,0.64
2022/09/05 18:27,0024941,809DC9020,0140257,80F0169B0,113748.79,Yuan,13649.8548,Yuan,ACH,1,0.12
2022/09/04 17:35,0012979,80D9A9270,0117143,806ED9F10,855353.98,Ruble,9408.893779999999,Ruble,ACH,1,0.011
2022/09/06 08:34,0117143,806ED9F10,0140257,80F0169B0,73631.42,Yuan,8835.7704,Yuan,ACH,1,0.12
2022/09/03 21:44,0119,812A09CF0,0049365,812A09D40,26560.13,Saudi Riyal,6374.4312,Saudi Riyal,ACH,1,0.24
2022/09/06 16:40,0049365,812A09D40,0119,812A09CF0,29112.62,Saudi Riyal,6987.028799999999,Saudi Riyal,ACH,1,0.24
2022/09/03 22:15,015231,80266F880,023691,8021353D0,12592.29,Euro,12592.29,Euro,ACH,1,1.0
2022/09/05 16:42,0048309,811C599A0,0222,811B83280,35687.95,Saudi Riyal,8565.107999999998,Saudi Riyal,ACH,1,0.24
2022/09/06 17:21,0222,811B83280,0150240,812D22980,36028.51,Saudi Riyal,8646.8424,Saudi Riyal,ACH,1,0.24
2022/09/04 00:35,0150240,812D22980,0119,811C597B0,28482.42,Saudi Riyal,6835.7807999999995,Saudi Riyal,ACH,1,0.24
2022/09/04 09:56,0119,811C597B0,0048309,811C599A0,29620.79,Saudi Riyal,7108.9896,Saudi Riyal,ACH,1,0.24
2022/09/03 23:35,0049365,812A09D40,0119,812A09CF0,16091.63,Saudi Riyal,3861.9911999999995,Saudi Riyal,ACH,1,0.24
2022/09/03 18:46,0119,812A09CF0,0049365,812A09D40,38197.33,Saudi Riyal,9167.3592,Saudi Riyal,ACH,1,0.24
2022/09/05 12:41,003149,801D45DD0,001916,8011422A0,202.93,Euro,202.93,Euro,ACH,1,1.0
2022/09/04 14:28,0119,8100C5CC0,0130596,80B586630,1426.05,US Dollar,1269.1845,US Dollar,ACH,1,0.89
2022/09/04 00:26,0240492,80FEF3A50,025866,80E27AA10,602.65,Euro,602.65,Euro,ACH,1,1.0
2022/09/04 01:50,0232304,80D9A31F0,025866,80E27AA10,3859.92,Euro,3859.92,Euro,ACH,1,1.0
2022/09/04 10:41,004503,80C0D5B50,025866,80E27AA10,15543.02,Euro,15543.02,Euro,ACH,1,1.0
2022/09/05 21:27,0015768,808242040,025866,80E27AA10,1141.21,Euro,1141.21,Euro,ACH,1,1.0
2022/09/06 00:22,020,805EBB270,025866,80E27AA10,696.14,Euro,696.14,Euro,ACH,1,1.0
2022/09/06 05:32,0117453,80887AC50,025866,80E27AA10,976.28,Euro,976.28,Euro,ACH,1,1.0
2022/09/06 15:50,001412,80E012220,025866,80E27AA10,11838.18,Euro,11838.18,Euro,ACH,1,1.0
2022/09/07 12:02,0210319,803CC8F60,025866,80E27AA10,12754.41,Euro,12754.41,Euro,ACH,1,1.0
2022/09/07 14:00,0117698,80BF3BF90,025866,80E27AA10,3811.99,Euro,3811.99,Euro,ACH,1,1.0
2022/09/07 16:03,018067,80E45CEA0,025866,80E27AA10,149.94,Euro,149.94,Euro,ACH,1,1.0
2022/09/04 02:54,0010,806169AC0,003051,804282480,7231.3,US Dollar,6435.857,US Dollar,ACH,1,0.89
2022/09/04 14:55,0033389,80E6E9840,003051,804282480,16264.8,US Dollar,14475.671999999999,US Dollar,ACH,1,0.89
2022/09/04 15:26,014663,805AF1010,003051,804282480,1323.3,US Dollar,1177.737,US Dollar,ACH,1,0.89
2022/09/04 16:06,013858,81109ED60,003051,804282480,8222.24,US Dollar,7317.7936,US Dollar,ACH,1,0.89
2022/09/05 12:03,005836,802C61040,003051,804282480,18556.23,US Dollar,16515.0447,US Dollar,ACH,1,0.89
2022/09/05 12:57,01588,807A2C280,003051,804282480,229748.07,US Dollar,204475.78230000002,US Dollar,ACH,1,0.89
2022/09/05 13:15,0221130,809B94750,003051,804282480,11497.09,US Dollar,10232.410100000001,US Dollar,ACH,1,0.89
2022/09/05 15:05,007,8000485D0,003051,804282480,6801.33,US Dollar,6053.1837,US Dollar,ACH,1,0.89
2022/09/05 16:06,0014657,8078B38C0,003051,804282480,5793.51,US Dollar,5156.2239,US Dollar,ACH,1,0.89
2022/09/06 09:29,0232259,80F363750,003051,804282480,13609.29,US Dollar,12112.268100000001,US Dollar,ACH,1,0.89
2022/09/07 03:34,0127390,80DFDA990,003051,804282480,14222964.06,US Dollar,12658438.013400001,US Dollar,ACH,1,0.89
2022/09/07 03:29,003051,804282480,0027402,80BCD7CD0,12016.76,Euro,12016.76,Euro,ACH,1,1.0
2022/09/07 08:18,003051,804282480,0122702,809AA8950,16953.36,US Dollar,15088.4904,US Dollar,ACH,1,0.89
2022/09/07 12:11,003051,804282480,0033355,80DD29680,13516.35,US Dollar,12029.551500000001,US Dollar,ACH,1,0.89
2022/09/08 12:32,003051,804282480,006625,8069903E0,3150.33,Euro,3150.33,Euro,ACH,1,1.0
2022/09/09 12:07,003051,804282480,027217,806453860,5500.84,Euro,5500.84,Euro,ACH,1,1.0
2022/09/09 12:55,003051,804282480,0029317,80D3A4530,6645.85,US Dollar,5914.806500000001,US Dollar,ACH,1,0.89
2022/09/10 01:23,003051,804282480,0018049,80E4DA910,9558.55,Euro,9558.55,Euro,ACH,1,1.0
2022/09/10 19:59,003051,804282480,0139342,80EECA810,16926.06,Swiss Franc,18110.884200000004,Swiss Franc,ACH,1,1.07
2022/09/11 00:52,003051,804282480,0138335,80EEFAD40,4047.19,Swiss Franc,4330.4933,Swiss Franc,ACH,1,1.07
2022/09/04 03:05,0022155,808D89450,017425,8071F9B50,673.66,US Dollar,599.5574,US Dollar,ACH,1,0.89
2022/09/04 16:23,0022155,808D89450,016354,80D08E230,6155.73,Euro,6155.73,Euro,ACH,1,1.0
2022/09/05 08:07,0022155,808D89450,0118202,806E22460,383964.45,Ruble,4223.60895,Ruble,ACH,1,0.011
2022/09/05 08:47,0022155,808D89450,0029814,80AEF4AC0,7888.04,Euro,7888.04,Euro,ACH,1,1.0
2022/09/05 15:39,0022155,808D89450,011296,80632ED10,19549.17,US Dollar,17398.7613,US Dollar,ACH,1,0.89
2022/09/06 11:39,0022155,808D89450,021,803E21640,1508018.9,Yen,9349.71718,Yen,ACH,1,0.0062
2022/09/06 18:22,0022155,808D89450,002454,80B8BB1D0,15364.21,US Dollar,13674.1469,US Dollar,ACH,1,0.89
2022/09/04 04:26,0219969,80AC120A0,022775,802B1E400,1487.45,Euro,1487.45,Euro,ACH,1,1.0
2022/09/04 07:35,0219969,80AC120A0,026,8077454A0,1218.78,UK Pound,1438.1604,UK Pound,ACH,1,1.18
2022/09/05 10:11,0219969,80AC120A0,0022422,80A4FD780,10584.19,UK Pound,12489.3442,UK Pound,ACH,1,1.18
2022/09/05 13:21,0219969,80AC120A0,005,8085CE990,12879.99,UK Pound,15198.3882,UK Pound,ACH,1,1.18
2022/09/05 14:39,0219969,80AC120A0,0038713,810E21700,2137.18,Euro,2137.18,Euro,ACH,1,1.0
2022/09/06 08:14,0219969,80AC120A0,011904,801DB2C70,6381.11,US Dollar,5679.1879,US Dollar,ACH,1,0.89
2022/09/06 17:51,0219969,80AC120A0,020,801E6B710,13592.92,Euro,13592.92,Euro,ACH,1,1.0
2022/09/04 04:45,0223,811A4DBD0,0222,811D80C30,7793.26,Saudi Riyal,1870.3824,Saudi Riyal,ACH,1,0.24
2022/09/04 11:55,0119,8000DB3C0,0222,811D80C30,17684.91,Saudi Riyal,4244.3784,Saudi Riyal,ACH,1,0.24
2022/09/04 12:50,0119,811B6E2B0,0222,811D80C30,35234.38,Saudi Riyal,8456.251199999999,Saudi Riyal,ACH,1,0.24
2022/09/04 15:25,0223,811A65E30,0222,811D80C30,2023.38,Saudi Riyal,485.6112,Saudi Riyal,ACH,1,0.24
2022/09/05 11:21,0223,8119F8CC0,0222,811D80C30,56544.74,Saudi Riyal,13570.737599999999,Saudi Riyal,ACH,1,0.24
2022/09/05 18:11,0223,811B9B160,0222,811D80C30,70369.35,Saudi Riyal,16888.644,Saudi Riyal,ACH,1,0.24
2022/09/05 18:50,0121,8000E1590,0222,811D80C30,69931.29,Saudi Riyal,16783.509599999998,Saudi Riyal,ACH,1,0.24
2022/09/05 21:37,0118,811B9B110,0222,811D80C30,9318.89,Saudi Riyal,2236.5335999999998,Saudi Riyal,ACH,1,0.24
2022/09/06 07:48,0118,811A67510,0222,811D80C30,21439.11,Saudi Riyal,5145.3864,Saudi Riyal,ACH,1,0.24
2022/09/06 10:54,0118,812D06150,0222,811D80C30,30027.36,Saudi Riyal,7206.5664,Saudi Riyal,ACH,1,0.24
2022/09/06 11:09,0119,811B88600,0222,811D80C30,9321.73,Saudi Riyal,2237.2151999999996,Saudi Riyal,ACH,1,0.24
2022/09/06 14:49,0118,811B6E170,0222,811D80C30,60072.36,Saudi Riyal,14417.366399999999,Saudi Riyal,ACH,1,0.24
2022/09/07 18:02,0228101,80B0C3F40,0222,811D80C30,23526.06,Saudi Riyal,5646.2544,Saudi Riyal,ACH,1,0.24
2022/09/07 19:02,0249118,814965B00,0222,811D80C30,34929.54,Saudi Riyal,8383.0896,Saudi Riyal,ACH,1,0.24
2022/09/07 08:16,0222,811D80C30,0228101,80B0C3F40,5105.88,Australian Dollar,2910.3516,Australian Dollar,ACH,1,0.57
2022/09/07 13:08,0222,811D80C30,0223,811A65E30,52924.76,Saudi Riyal,12701.9424,Saudi Riyal,ACH,1,0.24
2022/09/07 22:01,0222,811D80C30,0118,811A67510,38954234.13,Saudi Riyal,9349016.191200001,Saudi Riyal,ACH,1,0.24
2022/09/08 09:41,0222,811D80C30,0121,8000E1590,51178.8,Saudi Riyal,12282.912,Saudi Riyal,ACH,1,0.24
2022/09/08 12:53,0222,811D80C30,0119,8000DB3C0,32305.96,Saudi Riyal,7753.430399999999,Saudi Riyal,ACH,1,0.24
2022/09/10 13:02,0222,811D80C30,0118,811B6E170,35150.22,Saudi Riyal,8436.0528,Saudi Riyal,ACH,1,0.24
2022/09/11 03:21,0222,811D80C30,0148016,811DCA680,16998.1,Saudi Riyal,4079.5439999999994,Saudi Riyal,ACH,1,0.24
2022/09/05 16:51,0148350,811FFF630,0050528,812D0C600,66596.78,Saudi Riyal,15983.2272,Saudi Riyal,ACH,1,0.24
2022/09/07 13:06,0050528,812D0C600,0148350,811FFF630,70422.21,Saudi Riyal,16901.330400000003,Saudi Riyal,ACH,1,0.24
2022/09/04 05:11,0126783,80C8B9B90,012735,801658A00,12815.94,US Dollar,11406.1866,US Dollar,ACH,1,0.89
2022/09/05 09:54,019818,80B16FF40,012735,801658A00,14711.07,US Dollar,13092.8523,US Dollar,ACH,1,0.89
2022/09/05 13:54,0117,80E59A080,012735,801658A00,11104.74,US Dollar,9883.2186,US Dollar,ACH,1,0.89
2022/09/05 10:14,004,800367070,022758,8025BFA10,391.44,Euro,391.44,Euro,ACH,1,1.0
2022/09/05 15:02,003,804E13660,0127760,80D3382E0,9957.07,US Dollar,8861.7923,US Dollar,ACH,1,0.89
2022/09/04 10:03,0013959,8094423B0,020,802355E00,13073.91,Euro,13073.91,Euro,ACH,1,1.0
2022/09/04 07:03,001,8000EEE80,012,80026DD70,10215.28,Euro,10215.28,Euro,ACH,1,1.0
2022/09/04 11:09,012,80026DD70,011,800065CB0,11349.2,Euro,11349.2,Euro,ACH,1,1.0
2022/09/05 13:02,011,800065CB0,01490,800289800,12045.12,Euro,12045.12,Euro,ACH,1,1.0
2022/09/05 13:53,01490,800289800,01490,80029BCF0,12070.25,Euro,12070.25,Euro,ACH,1,1.0
2022/09/05 19:19,01490,80029BCF0,011,8001B7A10,13044.81,Euro,13044.81,Euro,ACH,1,1.0
2022/09/06 07:36,011,8001B7A10,012,80023BB50,13044.81,Euro,13044.81,Euro,ACH,1,1.0
2022/09/06 17:36,012,80023BB50,023,800283390,13507.02,Euro,13507.02,Euro,ACH,1,1.0
2022/09/07 00:28,023,800283390,028,8000B4150,338827.02,Mexican Peso,15586.04292,Mexican Peso,ACH,1,0.046
2022/09/07 00:58,028,8000B4150,020,800061E50,14090.57,Euro,14090.57,Euro,ACH,1,1.0
2022/09/07 04:17,020,800061E50,022,8001A6870,13673.72,Euro,13673.72,Euro,ACH,1,1.0
2022/09/07 15:58,022,8001A6870,022,8001AF3D0,13055.23,Euro,13055.23,Euro,ACH,1,1.0
2022/09/04 08:04,0222664,80B7973F0,007548,809BFDCE0,15161.1,Euro,15161.1,Euro,ACH,1,1.0
2022/09/04 11:41,0222664,80B7973F0,01467,8009C3620,6465.76,US Dollar,5754.526400000001,US Dollar,ACH,1,0.89
2022/09/05 09:21,0222664,80B7973F0,0213,80BE6AE70,39782.59,Mexican Peso,1829.99914,Mexican Peso,ACH,1,0.046
2022/09/07 15:28,0222664,80B7973F0,0039721,80F11E180,11910.69,Swiss Franc,12744.438300000002,Swiss Franc,ACH,1,1.07
2022/09/04 09:35,0020486,807EF78D0,006129,810408DE0,3062.23,US Dollar,2725.3847,US Dollar,ACH,1,0.89
2022/09/06 11:43,006129,810408DE0,0139793,80EB1AA20,2372.62,Swiss Franc,2538.7034,Swiss Franc,ACH,1,1.07
2022/09/04 10:52,0020486,807EF78D0,027637,803B7F120,157841439.31,US Dollar,140478880.9859,US Dollar,ACH,1,0.89
2022/09/06 13:18,027637,803B7F120,0139793,80EB1AA20,130471290.55,Swiss Franc,139604280.8885,Swiss Franc,ACH,1,1.07
2022/09/04 15:23,0020486,807EF78D0,0032405,811AD68A0,2776.13,Euro,2776.13,Euro,ACH,1,1.0
2022/09/06 14:43,0032405,811AD68A0,0139793,80EB1AA20,2976.52,Swiss Franc,3184.8764,Swiss Franc,ACH,1,1.07
2022/09/05 02:06,0020486,807EF78D0,0121987,80839EF70,77189806.67,UK Pound,91083971.8706,UK Pound,ACH,1,1.18
2022/09/06 19:44,0121987,80839EF70,0139793,80EB1AA20,89709263.78,Swiss Franc,95988912.24460001,Swiss Franc,ACH,1,1.07
2022/09/05 05:21,0020486,807EF78D0,021745,80AA68C00,4710.67,Euro,4710.67,Euro,ACH,1,1.0
2022/09/06 23:27,021745,80AA68C00,0139793,80EB1AA20,5034.37,Swiss Franc,5386.775900000001,Swiss Franc,ACH,1,1.07
2022/09/05 05:31,0020486,807EF78D0,0213737,804FE2220,797154.56,Rupee,7971.5456,Rupee,ACH,1,0.01
2022/09/07 00:58,0213737,804FE2220,0139793,80EB1AA20,9873.51,Swiss Franc,10564.655700000001,Swiss Franc,ACH,1,1.07
2022/09/05 11:45,0020486,807EF78D0,020,801DD1C70,4949.49,Euro,4949.49,Euro,ACH,1,1.0
2022/09/07 02:52,020,801DD1C70,0139793,80EB1AA20,5563.32,Swiss Franc,5952.7524,Swiss Franc,ACH,1,1.07
2022/09/05 12:43,0020486,807EF78D0,011056,80157E940,16812757.83,Euro,16812757.83,Euro,ACH,1,1.0
2022/09/07 07:10,011056,80157E940,0139793,80EB1AA20,18932676.59,Swiss Franc,20257963.951300003,Swiss Franc,ACH,1,1.07
2022/09/05 14:51,0020486,807EF78D0,006129,80349D400,8444.76,US Dollar,7515.8364,US Dollar,ACH,1,0.89
2022/09/07 08:26,006129,80349D400,0139793,80EB1AA20,6260.67,Swiss Franc,6698.9169,Swiss Franc,ACH,1,1.07
2022/09/06 08:59,0020486,807EF78D0,019477,80750D550,127652.54,Yuan,15318.304799999998,Yuan,ACH,1,0.12
2022/09/07 11:52,019477,80750D550,0139793,80EB1AA20,17439.39,Swiss Franc,18660.1473,Swiss Franc,ACH,1,1.07
2022/09/06 09:21,0020486,807EF78D0,0120193,810241490,79082.85,Yuan,9489.942000000001,Yuan,ACH,1,0.12
2022/09/07 16:47,0120193,810241490,0139793,80EB1AA20,11901.23,Swiss Franc,12734.3161,Swiss Franc,ACH,1,1.07
2022/09/06 10:06,0020486,807EF78D0,029,80D578C50,112004.07,Brazil Real,17920.6512,Brazil Real,ACH,1,0.16
2022/09/07 17:08,029,80D578C50,0139793,80EB1AA20,14893.62,Swiss Franc,15936.173400000001,Swiss Franc,ACH,1,1.07
2022/09/06 11:14,0020486,807EF78D0,0149345,8123962F0,45751.86,Saudi Riyal,10980.446399999999,Saudi Riyal,ACH,1,0.24
2022/09/08 08:15,0149345,8123962F0,0139793,80EB1AA20,13406.72,Swiss Franc,14345.1904,Swiss Franc,ACH,1,1.07
2022/09/04 10:24,0239604,80F063680,013145,80145D800,19243.88,US Dollar,17127.053200000002,US Dollar,ACH,1,0.89
2022/09/05 01:56,0241636,80F5D4A80,013145,80145D800,10427.17,US Dollar,9280.1813,US Dollar,ACH,1,0.89
2022/09/05 14:22,028,80629F9A0,013145,80145D800,7861.98,US Dollar,6997.1622,US Dollar,ACH,1,0.89
2022/09/05 17:48,023344,8067D6C60,013145,80145D800,283.05,US Dollar,251.9145,US Dollar,ACH,1,0.89
2022/09/05 18:07,008455,808F449C0,013145,80145D800,11798.68,US Dollar,10500.825200000001,US Dollar,ACH,1,0.89
2022/09/05 23:59,018097,80D233DB0,013145,80145D800,10561.05,US Dollar,9399.334499999999,US Dollar,ACH,1,0.89
2022/09/06 05:52,009679,8039B1E10,013145,80145D800,3510590.38,US Dollar,3124425.4381999997,US Dollar,ACH,1,0.89
2022/09/06 07:41,011813,80C51C390,013145,80145D800,17090.97,US Dollar,15210.963300000001,US Dollar,ACH,1,0.89
2022/09/06 13:20,0110603,806E72870,013145,80145D800,19609.12,US Dollar,17452.1168,US Dollar,ACH,1,0.89
2022/09/07 10:04,0119,8123789D0,013145,80145D800,5483.77,US Dollar,4880.555300000001,US Dollar,ACH,1,0.89
2022/09/07 14:39,0126191,809DFF880,013145,80145D800,11624.53,US Dollar,10345.8317,US Dollar,ACH,1,0.89
2022/09/08 10:11,0111326,80EBF1580,013145,80145D800,15015.53,US Dollar,13363.8217,US Dollar,ACH,1,0.89
2022/09/04 10:55,0220888,80EBD88F0,0110603,809936360,19194.69,US Dollar,17083.2741,US Dollar,ACH,1,0.89
2022/09/06 10:21,0110603,809936360,021831,807BFE2C0,15377.24,Euro,15377.24,Euro,ACH,1,1.0
2022/09/07 16:34,021831,807BFE2C0,0220888,80EBD88F0,13989.7,Euro,13989.7,Euro,ACH,1,1.0
2022/09/04 11:17,0238845,80F499130,006803,803FF3D90,4114.97,US Dollar,3662.3233000000005,US Dollar,ACH,1,0.89
2022/09/06 05:51,006803,803FF3D90,00701,8013F0350,3557.72,US Dollar,3166.3707999999997,US Dollar,ACH,1,0.89
2022/09/04 11:34,0238845,80F499130,013057,801218970,13055.75,Euro,13055.75,Euro,ACH,1,1.0
2022/09/06 08:32,013057,801218970,00701,8013F0350,17734.24,US Dollar,15783.473600000001,US Dollar,ACH,1,0.89
2022/09/04 13:15,0238845,80F499130,012,804BD70D0,714486.54,Rupee,7144.865400000001,Rupee,ACH,1,0.01
2022/09/06 09:53,012,804BD70D0,00701,8013F0350,11958.54,US Dollar,10643.100600000002,US Dollar,ACH,1,0.89
2022/09/04 14:02,0238845,80F499130,0021568,80AAB0290,7296.46,UK Pound,8609.8228,UK Pound,ACH,1,1.18
2022/09/06 13:16,0021568,80AAB0290,00701,8013F0350,9053.8,US Dollar,8057.882,US Dollar,ACH,1,0.89
2022/09/04 15:24,0238845,80F499130,0229089,80C7075C0,19169.54,US Dollar,17060.890600000002,US Dollar,ACH,1,0.89
2022/09/06 16:06,0229089,80C7075C0,00701,8013F0350,19169.54,US Dollar,17060.890600000002,US Dollar,ACH,1,0.89
2022/09/04 18:44,0238845,80F499130,004523,801BCE220,18395.73,US Dollar,16372.1997,US Dollar,ACH,1,0.89
2022/09/06 19:22,004523,801BCE220,00701,8013F0350,17842.65,US Dollar,15879.9585,US Dollar,ACH,1,0.89
2022/09/05 02:17,0238845,80F499130,0132923,80E35A3D0,13282.27,US Dollar,11821.2203,US Dollar,ACH,1,0.89
2022/09/07 00:01,0132923,80E35A3D0,00701,8013F0350,13430.77,US Dollar,11953.3853,US Dollar,ACH,1,0.89
2022/09/05 04:45,0238845,80F499130,011318,800836F80,4307.88,US Dollar,3834.0132000000003,US Dollar,ACH,1,0.89
2022/09/07 09:30,011318,800836F80,00701,8013F0350,3955.25,US Dollar,3520.1725,US Dollar,ACH,1,0.89
2022/09/05 12:09,0238845,80F499130,016,805016710,1163956.88,Rupee,11639.5688,Rupee,ACH,1,0.01
2022/09/07 10:44,016,805016710,00701,8013F0350,16971.29,US Dollar,15104.448100000001,US Dollar,ACH,1,0.89
2022/09/05 14:43,0238845,80F499130,0116843,806E1B6F0,128790.43,Ruble,1416.69473,Ruble,ACH,1,0.011
2022/09/07 11:22,0116843,806E1B6F0,00701,8013F0350,1456.96,US Dollar,1296.6944,US Dollar,ACH,1,0.89
2022/09/05 16:11,0238845,80F499130,0214,80BE87020,117569.13,Mexican Peso,5408.17998,Mexican Peso,ACH,1,0.046
2022/09/07 22:10,0214,80BE87020,00701,8013F0350,5472.94,US Dollar,4870.9166,US Dollar,ACH,1,0.89
2022/09/06 04:01,0238845,80F499130,019535,80D655A00,15756.01,US Dollar,14022.8489,US Dollar,ACH,1,0.89
2022/09/08 04:16,019535,80D655A00,00701,8013F0350,14793.78,US Dollar,13166.4642,US Dollar,ACH,1,0.89
2022/09/04 12:14,0214615,80E9CE540,0010232,808FADF50,10162.68,US Dollar,9044.7852,US Dollar,ACH,1,0.89
2022/09/07 10:06,0010232,808FADF50,016224,8052D0490,10162.68,US Dollar,9044.7852,US Dollar,ACH,1,0.89
2022/09/07 06:35,016224,8052D0490,028627,805565C40,10044.53,Euro,10044.53,Euro,ACH,1,1.0
2022/09/06 11:30,028627,805565C40,0117143,806ABE0A0,837770.27,Ruble,9215.472969999999,Ruble,ACH,1,0.011
2022/09/07 14:34,0117143,806ABE0A0,028255,804D7E820,11657.93,US Dollar,10375.557700000001,US Dollar,ACH,1,0.89
2022/09/07 02:39,028255,804D7E820,0212789,805CA3750,795290.07,Rupee,7952.900699999999,Rupee,ACH,1,0.01
2022/09/07 09:19,0212789,805CA3750,0214615,80E9CE540,10828.52,US Dollar,9637.382800000001,US Dollar,ACH,1,0.89
2022/09/04 12:53,0222,811B83280,0048309,811C599A0,33899.93,Saudi Riyal,8135.9832,Saudi Riyal,ACH,1,0.24
2022/09/04 19:29,0150240,812D22980,0048309,811C599A0,50550.9,Saudi Riyal,12132.216,Saudi Riyal,ACH,1,0.24
2022/09/06 09:13,0119,811C597B0,0048309,811C599A0,23432.41,Saudi Riyal,5623.7784,Saudi Riyal,ACH,1,0.24
2022/09/04 13:58,0010441,80B964800,0016927,806B12730,29241.54,Ruble,321.65693999999996,Ruble,ACH,1,0.011
2022/09/04 15:12,0016927,806B12730,0013154,8122474B0,26524.38,Rupee,265.2438,Rupee,ACH,1,0.01
2022/09/05 16:09,0013154,8122474B0,0239604,80F034CC0,363.9,Swiss Franc,389.373,Swiss Franc,ACH,1,1.07
2022/09/05 19:36,0239604,80F034CC0,0116,80E5C0180,356.59,Swiss Franc,381.55129999999997,Swiss Franc,ACH,1,1.07
2022/09/06 00:20,0116,80E5C0180,016941,811B16940,332.59,Euro,332.59,Euro,ACH,1,1.0
2022/09/06 06:21,016941,811B16940,0249118,811F76830,1461.87,Saudi Riyal,350.8488,Saudi Riyal,ACH,1,0.24
2022/09/07 02:45,0249118,811F76830,0142836,811243150,1516.55,Shekel,379.1375,Shekel,ACH,1,0.25
2022/09/07 04:49,0142836,811243150,00220,802AB9080,449.08,US Dollar,399.6812,US Dollar,ACH,1,0.89
2022/09/07 14:45,00220,802AB9080,0017554,806B5EBC0,34940.45,Ruble,384.3449499999999,Ruble,ACH,1,0.011
2022/09/07 18:16,0017554,806B5EBC0,0231490,80E736F40,490.03,US Dollar,436.12669999999997,US Dollar,ACH,1,0.89
2022/09/08 08:44,0231490,80E736F40,0010441,80B964800,401.14,Euro,401.14,Euro,ACH,1,1.0
2022/09/04 15:13,0111425,80F74F5A0,0029814,80BB289A0,11908.89,Euro,11908.89,Euro,ACH,1,1.0
2022/09/04 18:50,0249118,811E9C1E0,0029814,80BB289A0,2050.2,Euro,2050.2,Euro,ACH,1,1.0
2022/09/06 02:40,0220504,8081073E0,0029814,80BB289A0,1228.54,Euro,1228.54,Euro,ACH,1,1.0
2022/09/06 03:38,02915,80693BC00,0029814,80BB289A0,11442.49,Euro,11442.49,Euro,ACH,1,1.0
